Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","591","Panama","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","92.96","I","Valeur imputée"
"PP","Prix à la Production","591","Panama","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","92.36","I","Valeur imputée"
"PP","Prix à la Production","591","Panama","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","92.36","I","Valeur imputée"
"PP","Prix à la Production","591","Panama","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","87.91","I","Valeur imputée"
"PP","Prix à la Production","600","Paraguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","104.61","I","Valeur imputée"
"PP","Prix à la Production","600","Paraguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","118.27","I","Valeur imputée"
"PP","Prix à la Production","600","Paraguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","119.93","I","Valeur imputée"
"PP","Prix à la Production","600","Paraguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","108.04","I","Valeur imputée"
"PP","Prix à la Production","600","Paraguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","96.14","I","Valeur imputée"
"PP","Prix à la Production","528","Pays-Bas","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","97.02","I","Valeur imputée"
"PP","Prix à la Production","528","Pays-Bas","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","94.95","I","Valeur imputée"
"PP","Prix à la Production","528","Pays-Bas","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","98.99","I","Valeur imputée"
"PP","Prix à la Production","528","Pays-Bas","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","94.42","I","Valeur imputée"
"PP","Prix à la Production","528","Pays-Bas","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","89.09","I","Valeur imputée"
"PP","Prix à la Production","604","Pérou","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","100.59","I","Valeur imputée"
"PP","Prix à la Production","604","Pérou","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","100.47","I","Valeur imputée"
"PP","Prix à la Production","604","Pérou","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","100.99","I","Valeur imputée"
"PP","Prix à la Production","604","Pérou","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","96.97","I","Valeur imputée"
"PP","Prix à la Production","604","Pérou","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","104.27","I","Valeur imputée"
"PP","Prix à la Production","608","Philippines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","103.01","I","Valeur imputée"
"PP","Prix à la Production","608","Philippines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","98.29","I","Valeur imputée"
"PP","Prix à la Production","608","Philippines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","110.51","I","Valeur imputée"
"PP","Prix à la Production","608","Philippines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","116.81","I","Valeur imputée"
"PP","Prix à la Production","608","Philippines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","116.98","I","Valeur imputée"
"PP","Prix à la Production","616","Pologne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","95.01","I","Valeur imputée"
"PP","Prix à la Production","616","Pologne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","95.86","I","Valeur imputée"
"PP","Prix à la Production","616","Pologne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","99.11","I","Valeur imputée"
"PP","Prix à la Production","616","Pologne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","97.54","I","Valeur imputée"
"PP","Prix à la Production","616","Pologne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","91.65","I","Valeur imputée"
"PP","Prix à la Production","630","Porto Rico","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","101.93","I","Valeur imputée"
"PP","Prix à la Production","630","Porto Rico","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","104.67","I","Valeur imputée"
"PP","Prix à la Production","630","Porto Rico","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","106.77","I","Valeur imputée"
"PP","Prix à la Production","630","Porto Rico","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","93.22","I","Valeur imputée"
"PP","Prix à la Production","630","Porto Rico","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.6","I","Valeur imputée"
"PP","Prix à la Production","620","Portugal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","109.66","I","Valeur imputée"
"PP","Prix à la Production","620","Portugal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","110.14","I","Valeur imputée"
"PP","Prix à la Production","620","Portugal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","108.56","I","Valeur imputée"
"PP","Prix à la Production","620","Portugal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","109.79","I","Valeur imputée"
"PP","Prix à la Production","620","Portugal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","107.83","I","Valeur imputée"
"PP","Prix à la Production","634","Qatar","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","99.49","I","Valeur imputée"
"PP","Prix à la Production","634","Qatar","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","102.24","I","Valeur imputée"
"PP","Prix à la Production","634","Qatar","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","102.06","I","Valeur imputée"
"PP","Prix à la Production","634","Qatar","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","155.26","I","Valeur imputée"
"PP","Prix à la Production","760","République arabe syrienne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","79.26","I","Valeur imputée"
"PP","Prix à la Production","760","République arabe syrienne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","95.42","I","Valeur imputée"
"PP","Prix à la Production","760","République arabe syrienne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","111.38","I","Valeur imputée"
"PP","Prix à la Production","760","République arabe syrienne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","114.07","I","Valeur imputée"
"PP","Prix à la Production","760","République arabe syrienne","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","116.95","I","Valeur imputée"
"PP","Prix à la Production","410","République de Corée","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","95.29","I","Valeur imputée"
"PP","Prix à la Production","410","République de Corée","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","102.99","I","Valeur imputée"
"PP","Prix à la Production","410","République de Corée","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","102.5","I","Valeur imputée"
"PP","Prix à la Production","410","République de Corée","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","93","I","Valeur imputée"
"PP","Prix à la Production","410","République de Corée","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","87.31","I","Valeur imputée"
"PP","Prix à la Production","498","République de Moldova","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","103.73","I","Valeur imputée"
"PP","Prix à la Production","498","République de Moldova","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","90.04","I","Valeur imputée"
"PP","Prix à la Production","498","République de Moldova","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","79.9","I","Valeur imputée"
"PP","Prix à la Production","498","République de Moldova","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","90.84","I","Valeur imputée"
"PP","Prix à la Production","498","République de Moldova","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","86.51","I","Valeur imputée"
"PP","Prix à la Production","418","République démocratique populaire lao","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","104.15","I","Valeur imputée"
"PP","Prix à la Production","418","République démocratique populaire lao","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","101.49","I","Valeur imputée"
"PP","Prix à la Production","418","République démocratique populaire lao","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","103.62","I","Valeur imputée"
"PP","Prix à la Production","418","République démocratique populaire lao","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","106.76","I","Valeur imputée"
"PP","Prix à la Production","418","République démocratique populaire lao","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.43","I","Valeur imputée"
"PP","Prix à la Production","214","République dominicaine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","99.43","I","Valeur imputée"
"PP","Prix à la Production","214","République dominicaine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","98.12","I","Valeur imputée"
"PP","Prix à la Production","214","République dominicaine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","101.16","I","Valeur imputée"
"PP","Prix à la Production","214","République dominicaine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","119.44","I","Valeur imputée"
"PP","Prix à la Production","214","République dominicaine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","127.03","I","Valeur imputée"
"PP","Prix à la Production","642","Roumanie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","101.3","I","Valeur imputée"
"PP","Prix à la Production","642","Roumanie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","105.45","I","Valeur imputée"
"PP","Prix à la Production","642","Roumanie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","92.76","I","Valeur imputée"
"PP","Prix à la Production","642","Roumanie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","96.18","I","Valeur imputée"
"PP","Prix à la Production","642","Roumanie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","99.84","I","Valeur imputée"
"PP","Prix à la Production","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","110","I","Valeur imputée"
"PP","Prix à la Production","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","96.86","I","Valeur imputée"
"PP","Prix à la Production","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","93.76","I","Valeur imputée"
"PP","Prix à la Production","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","93.34","I","Valeur imputée"
"PP","Prix à la Production","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","91.99","I","Valeur imputée"
"PP","Prix à la Production","646","Rwanda","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","90.93","I","Valeur imputée"
"PP","Prix à la Production","646","Rwanda","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","92.84","I","Valeur imputée"
"PP","Prix à la Production","646","Rwanda","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","96.25","I","Valeur imputée"
"PP","Prix à la Production","646","Rwanda","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","94.26","I","Valeur imputée"
"PP","Prix à la Production","646","Rwanda","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","92.27","I","Valeur imputée"
"PP","Prix à la Production","662","Sainte-Lucie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","100.32","I","Valeur imputée"
"PP","Prix à la Production","662","Sainte-Lucie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","94.24","I","Valeur imputée"
"PP","Prix à la Production","662","Sainte-Lucie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","94.24","I","Valeur imputée"
"PP","Prix à la Production","662","Sainte-Lucie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","94.24","I","Valeur imputée"
"PP","Prix à la Production","662","Sainte-Lucie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","102.43","I","Valeur imputée"
"PP","Prix à la Production","659","Saint-Kitts-et-Nevis","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","99.37","I","Valeur imputée"
"PP","Prix à la Production","659","Saint-Kitts-et-Nevis","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","101.57","I","Valeur imputée"
"PP","Prix à la Production","659","Saint-Kitts-et-Nevis","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","111.66","I","Valeur imputée"
"PP","Prix à la Production","659","Saint-Kitts-et-Nevis","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","114.93","I","Valeur imputée"
"PP","Prix à la Production","659","Saint-Kitts-et-Nevis","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","119.44","I","Valeur imputée"
"PP","Prix à la Production","670","Saint-Vincent-et-les Grenadines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","100","I","Valeur imputée"
"PP","Prix à la Production","670","Saint-Vincent-et-les Grenadines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","98.44","I","Valeur imputée"
"PP","Prix à la Production","670","Saint-Vincent-et-les Grenadines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","99.5","I","Valeur imputée"
"PP","Prix à la Production","670","Saint-Vincent-et-les Grenadines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","99.28","I","Valeur imputée"
"PP","Prix à la Production","670","Saint-Vincent-et-les Grenadines","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","99.06","I","Valeur imputée"
"PP","Prix à la Production","686","Sénégal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","104.3","I","Valeur imputée"
"PP","Prix à la Production","686","Sénégal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","122.14","I","Valeur imputée"
"PP","Prix à la Production","686","Sénégal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","121.1","I","Valeur imputée"
"PP","Prix à la Production","686","Sénégal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","121.1","I","Valeur imputée"
"PP","Prix à la Production","686","Sénégal","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","125.79","I","Valeur imputée"
"PP","Prix à la Production","688","Serbie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","97.05","I","Valeur imputée"
"PP","Prix à la Production","688","Serbie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","96.86","I","Valeur imputée"
"PP","Prix à la Production","688","Serbie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","90.75","I","Valeur imputée"
"PP","Prix à la Production","688","Serbie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","82.82","I","Valeur imputée"
"PP","Prix à la Production","688","Serbie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","83.65","I","Valeur imputée"
"PP","Prix à la Production","690","Seychelles","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","97.82","I","Valeur imputée"
"PP","Prix à la Production","690","Seychelles","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","108.31","I","Valeur imputée"
"PP","Prix à la Production","690","Seychelles","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","110.57","I","Valeur imputée"
"PP","Prix à la Production","690","Seychelles","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","124.15","I","Valeur imputée"
"PP","Prix à la Production","690","Seychelles","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","132.16","I","Valeur imputée"
"PP","Prix à la Production","694","Sierra Leone","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","85.33","I","Valeur imputée"
"PP","Prix à la Production","694","Sierra Leone","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","88.99","I","Valeur imputée"
"PP","Prix à la Production","694","Sierra Leone","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","91.76","I","Valeur imputée"
"PP","Prix à la Production","694","Sierra Leone","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","91.44","I","Valeur imputée"
"PP","Prix à la Production","694","Sierra Leone","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","91.25","I","Valeur imputée"
"PP","Prix à la Production","702","Singapour","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","96.61","I","Valeur imputée"
"PP","Prix à la Production","702","Singapour","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","97.8","I","Valeur imputée"
"PP","Prix à la Production","702","Singapour","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","101.63","I","Valeur imputée"
"PP","Prix à la Production","702","Singapour","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","104.22","I","Valeur imputée"
"PP","Prix à la Production","702","Singapour","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","106.8","I","Valeur imputée"
"PP","Prix à la Production","703","Slovaquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","95.82","I","Valeur imputée"
"PP","Prix à la Production","703","Slovaquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","94.13","I","Valeur imputée"
"PP","Prix à la Production","703","Slovaquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","95.99","I","Valeur imputée"
"PP","Prix à la Production","703","Slovaquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","95.86","I","Valeur imputée"
"PP","Prix à la Production","703","Slovaquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","92.52","I","Valeur imputée"
