Pays,Année,code_pays,Croiss_PIB/pers/an(%),Frais_prop_intellectuelle_$,Com_informatique(%),Impor_de_biens_$,Importations_biens_services_$,services_dImportations_$,Services de voyage(%),Invest_étranger_direct_$,Import_biens_services_et_rev_ primaires_$,Services_transport(%),Impor_biens_services_croiss_an(%),Encours_dette_extérieure(% du RNB),Dép_éducation(% du RNB) ,Consommation de capital fixe (% du RNB),Taux_scolarisation_primaire(% ), Enfants_non_scolarisés(% garçons),Import_energie(%),Terres_agricoles(km²)Pop Urbaine,Émission_CO2_résidentiels_ et_services_commerciaux(%),Pop_agglo_urb(+1 million/hab),Densi_pop(hab/km²),pop_grande_ville(%),Croiss_pop_urb/an(%),Pop_urb,Ratio_réserves_liquidités_bancaires(%),Taux_intérêt_dépôts(%),Inflation_prix_conso(%/an),Distri_auto_(DAB/100ml),Risk_décès_maternel(%),Abo_bande_fixe, Abo_tél_fixe, Expo_hi_tech(%prod_manuf),Trans_aérien_fret(millions de tonnes-km) ,Indice_connec_trans_maritimes,Lignes_ferroviaires(km_total), Revenus_détenus_20%,Impor_services_commerciaux($),Impor_prod_alimentaires(%impor_marchandises),Commerce_marchandises(%_PIB),Dette_administration_total(%_PIB),Salariés_total(%),Travailleurs_indé(%),Pop_réfugiée,Chômage_éduc_sup(%_femmes) ,jeunes_sans_études_emploi(%)
Slovenia,2018,SVN,4.04458737932572,271288627.72707,34.592562532854,34865344808.7472,41345146847.3967,6479802038.64948,26.907301931155,-1089237502.72119,44174428740.0279,20.1467800934994,7.08674630224762,..,4.53374669570334,19.036668723653,..,..,..,6120,..,..,102.992292564709,..,0.855189455705699,1131123,..,..,1.73860861988181,89.65,..,612745,722766,6.82505716115619,0.54284,31.1068639534,1209,14.6,6374653242.12026,7.71495133858127,159.640447196324,..,84.8000030517578,17.9699993133545,19,4.34999990463257,6.61999988555908
Spain,2018,ESP,1.84175785793946,6644636046.1447,28.2105369517847,378523505613.847,460884124894.058,82359418654.8628,31.9687853038933,-20511155392.2345,535891432816.274,15.7240001048681,3.92009787097416,..,3.99228643234377,15.23728474,..,3.3071300983429,..,261833.239,..,11991249,93.6697920792501,17.2849066510477,0.738481167271324,37588424,..,..,1.67498136863794,108.5,..,15176954,19762671,6.7664726888463,1118.73285,83.9514136749,15618,12.2,82359418654.8628,10.7663175783528,51.8873356294424,104.794373761616,84.0299987792969,19.4099998474121,46,10.1599998474121,12.4499998092651
Sweden,2018,SWE,0.772577449000039,4891649271.99512,64.6129578093831,169594370594.464,241526106194.51,71931735600.0459,21.8312786522156,14173567423.593,288608711287.767,16.5090421683758,3.82384570822029,..,7.13339151113242,16.712746544788,..,..,..,30003.9,..,1582968,24.9814588688378,17.7935726248163,1.48815067487379,8896291,4.46861107726782,..,1.95353530127029,31.86,..,3942088,2163913,14.1596909936983,..,49.1925303635,9708,13.7,71679477248.9686,10.3896407998445,60.594067008284,42.2826763672394,90.2799987792969,13.4799995422363,16,3.1800000667572,6.01999998092651
Switzerland,2018,CHE,2.16156965343124,24055729988.7056,54.6697125708852,273434857377.675,406686117901.58,133251260523.904,14.316782323856,127205288164.953,608769566230.825,10.2663197698126,0.664416344610274,..,4.4235328560576,23.0580984847592,..,..,..,15100.756,..,1370779,215.465192227053,21.8161611721448,0.785417652319277,6283319,..,-0.315815475833333,0.936335464113605,99.2,..,3883878,3331277,13.3174672038778,1841.314,..,4046.846,12.4,133007297827.562,4.5395306678285,80.2509123243265,18.4249278108308,85.25,16.5900001525879,5,4.26000022888184,6.03999996185303
Tajikistan,2018,TJK,4.9913978253976,36620,21.292299636084,2763576664.14957,3221409696.26857,457833032.119,2.22616964809801,-249150592.5477,3540250567.92916,74.6802713242828,..,67.7228601262209,3.60743788514267,6.50938455187112,..,..,..,49116,..,..,65.5727862237913,35.3383218110782,3.01533604800583,2469424,45.0768268567705,3.83711503544425,..,11.78,..,..,..,4.17841934111414,2.337,..,620,..,433806052.119,19.5463551344649,54.3978384220481,..,69.3499984741211,28.5900001525879,1695,..,..
Turkiye,2018,TUR,1.44952251842886,2114000000,12.3356132839818,219635000000,248088000000,28453000000,16.1494394264225,-8915000000,266163000000,33.2196956384213,-6.18193328184771,58.1812610156067,3.79819811778181,14.0671067241378,..,4.66932010650635,..,378020,..,30339219,106.986590959292,23.8404721660146,2.16351371911989,61872814,12.9768745327898,23.2833333333333,16.3324638988929,83.72,..,13407226,11633461,2.67351883671682,5949.212205544,55.6065271981,10315,10.1,27371000000,6.0896624227992,52.4516041139832,29.4517851085721,67.9899978637695,30.8400001525879,68900,16.7999992370605,24.4099998474121
Turkmenistan,2018,TKM,4.50768703055272,..,..,..,..,..,..,..,..,..,..,20.8989151550405,2.32,15.1783218172616,..,..,..,338380,..,..,12.4505820015747,26.8392953685349,2.46285215511608,3018656,..,..,..,..,..,..,..,..,16.916,..,7680,..,..,..,29.250275093041,..,67.0999984741211,30.1299991607666,457,..,..
United Kingdom,2018,GBR,1.03685521942496,15126540254.6674,53.5955573706308,657993388747.968,922590737284.524,264597348536.556,26.6980382747424,-3576693950.22308,1255240292287.84,12.416003147486,3.07196504133613,..,5.32886628846468,15.170338406993,..,0.518469989299774,..,173508.616,..,17831615,274.708981936924,16.3215591907697,0.912161082441796,55426598,..,..,2.29283990345939,115.44,..,26587110,31511000,22.3195578850548,6198.37,86.9488573469,16295,..,259541042343.421,9.66088187367103,39.9423751395187,155.535876893643,84.8899993896484,18.7900009155273,84,2.49000000953674,10.4499998092651
Uzbekistan,2018,UZB,3.54079676338269,49890245.2435,11.4692401667409,18252445318.979,23443547241.062,5191101922.08299,43.2111996674886,-622675183.7872,25141162450.8677,46.5094414190433,42.3077357783331,32.7584957192485,9.3747642,10.7548762020158,96.84487,..,..,255203,..,2463969,74.8004366901429,14.8114402984447,1.59445249215377,16635580,6.58906954285812,14.2555014048143,..,28.04,..,4123508,3460258,0.453823633941083,89.43028,..,4642,..,5166501922.08299,9.43829651977165,53.6411051235949,..,64.8099975585938,34.8400001525879,3276,..,..
Lebanon,2018,LBN,-2.45735632326803,15670585.0615799,26.2454010232192,18453727531.1895,32781598929.1381,14327871397.9486,43.6507379799848,-2026788723.80327,36710643251.2854,13.6716767475676,1.29700473917407,144.918191114222,2.1,18.2520833027499,..,..,..,6715.5,..,2385271,670.518866080156,39.2510887442807,0.770648992335742,6076955,..,7.72333333333333,6.07698907889605,39.41,..,..,893529,2.35476091908245,56.569,41.9135848433,..,..,14243250997.4984,17.1805266710537,44.1262835210986,..,63.2200012207031,43.5499992370605,5620,..,..
Morocco,2018,MAR,1.84462154291116,166923239.895584,38.330060187263,44872285913.3977,55384900492.3573,10512614578.9596,18.7998139538336,-2763517824.5115,58182159895.2894,42.2375703086334,7.41951117996207,43.5518808262748,5.2,10.6608233732181,99.15589,..,..,305258.072,..,7829698,80.7284091418328,16.3704971551132,2.127247447902,22501247,3.73876048189533,3.08916666666667,1.8039167114189,27.79,..,1552599,2199140,4.01860224838771,97.71152,62.5369528895,2295,..,9256596939.87939,10.83020498328,67.4424592160496,..,50.5800018310547,46.439998626709,3873,..,..
Malta,2018,MLT,2.39544813069278,1027578218.65619,56.5020388490994,5523982851.61585,17942681502.5973,12418698650.9815,4.17020268819808,-11581806783.0357,30471224083.2044,6.01377051739664,0.201791903832472,..,4.66114081124061,13.4421682920116,..,..,..,103.8,..,..,1514.46875,..,3.56178437178253,458518,..,..,1.15782362451512,52.47,..,191833,255437,33.0708075982156,5.14323,48.7460692691,..,13.6,12406533471.1081,12.2188324925601,65.0991311817222,..,85.6399993896484,18.5300006866455,5,2.08999991416931,7.28000020980835
Mongolia,2018,MNG,5.82715120700583,16057466.7445528,26.3352796266216,5871288932.51583,8477747003.42326,2606458070.90743,27.6001189379239,-1923601321.63453,10125149961.6027,31.0649770580646,32.7042995503498,249.40957334211,4.3115196379296,10.0714273492295,98.69302,..,..,1134330,..,1520381,2.03577063486712,70.0683871211552,1.91578237903907,2169853,47.6351244684516,12.4361633064091,6.81243594195042,106.88,..,306150,369853,4.99382351915919,7.819001,..,..,12.3,2584221256.3867,11.408061044491,97.7910732059906,65.9653147364895,51.1199989318848,51.3800010681152,2249,4.8899998664856,18.8799991607666
European Union,2019,EUU,1.76344478415051,207862223481.67,52.852137233122,5122856176456.77,7182257847405.85,2059400161413.89,16.5425699048469,..,8840110357406.12,17.3560605603969,4.60428356451787,..,4.61479092594052,17.4065708350334,..,1.98361003398895,..,1650086.522,..,..,111.899026490369,15.8897275893066,0.359546289638985,334223766,..,..,1.63052260754338,65.68,..,158442729,164857480,16.2171660559765,33472.6583029023,..,..,..,2053979941489.91,9.47719487573785,72.4558014027793,..,84.8423843356783,18.3890185685927,34187,6.38579808122006,9.97830802369808
Albania,2019,ALB,2.52389372255597,34784215.2646104,31.1888876597377,4532093324.77003,6925814672.05683,2393721347.2868,73.929408439388,-1161056359.18128,7597487229.14179,10.4520852662059,2.28964547080204,62.8795883763125,3.30390855205182,17.3628300584531,..,..,..,11740,..,..,104.167554744526,27.7309419298429,1.07141354924368,1747593,15.2155347268185,0.4925,1.41109078954248,29.99,..,436192,242859,0.1284275594672,0,6.1563514982,..,12.7,2301320299.21131,14.9471165333016,55.9219234227715,75.6984882494976,45.7299995422363,55.7900009155273,15027,15.8299999237061,25.8199996948242
Andorra,2019,AND,1.83306059347608,264666.163607838,9.05973541117648,1473761457.12937,2032100364.39043,558338907.261065,32.2327764848858,-320300855.908445,2296974747.71184,16.9724184939077,..,..,2.44,..,..,..,..,188,..,..,164.140425531915,..,0.0899101695901563,67876,..,..,..,..,..,36358,39657,..,..,..,..,..,556976557.904557,..,53.6583157680651,..,..,..,..,..,..
Armenia,2019,ARM,7.38219727969849,0,23.7946054625942,5015425355.86988,7512926344.95404,2497500989.08416,59.6060023778435,-233941144.982353,8273007005.82626,25.9148262524375,11.5999999980422,86.1300604832,2.29098112593481,12.6157393142872,..,8.91094017028809,..,16770,..,1083323,103.889286968739,57.9364824696793,0.31340406777608,1869846,18.8138257979365,8.48695110316131,1.44344660770702,65.54,..,385704,451571,9.79484501485632,0.3265,..,..,13.2,2455658434.69443,16.4645689499594,59.8709564521189,50.0284206863703,66.0299987792969,37.6599998474121,10962,12.4499998092651,23.5699996948242
Austria,2019,AUT,1.04090811975335,2101791071.61797,42.2740436746248,165775564353.761,231778130354.843,66002566001.0824,17.5588512169528,6437095876.21754,265868031109.659,27.8321178404758,1.97898980102482,..,5.06065834381404,18.3725124697517,..,..,..,26512.1,..,1915338,107.609306834707,36.8611752887029,0.81791060733558,5196085,..,..,1.53089564152645,171.91,..,2518900,3722128,11.4767866334353,320.036527,..,4877,13.3,65881815236.445,7.65987379093092,81.6670345874908,82.9809497690347,87.8399963378906,14.5,18,3.36999988555908,7.1100001335144
Azerbaijan,2019,AZE,1.63585048130741,..,22.014179067012,11335316000,17712459100.0138,6377143100.01376,26.6967978183887,927801000,21362941883.647,22.8698976507304,..,34.1987598398938,2.54446877895537,6.19584336082409,..,9.6910400390625,..,47797,..,2313138,121.280071139933,41.1831774709233,1.47506479033467,5616706,23.4082346879653,9.69416666666667,2.61057182799216,34.49,..,1943013,1673211,4.95159340426308,1620.43791,..,2139.87,..,6302990100.01376,13.7871291193488,69.1323895369993,..,32.1500015258789,63.2400016784668,11626,..,..
Belarus,2019,BLR,1.60481819172,187200000,48.2975347182609,36525700000,42377900000,5852200000,19.1808208878712,-1277100000,45417700000,33.2456170329107,5.09999999999999,65.1752957325633,4.70152826846492,14.59264244632,..,2.29666996002197,..,83870,..,2016677,46.4107506220284,27.0849265232238,0.36787841302964,7445754,14.7109027905864,6.5075,5.59815595039851,54.96,..,3214869,4452779,4.25158266207933,2.8839,..,5459,14.3,5841700000,10.3220966570055,112.455203771039,33.2442039424903,95.7300033569336,5.76000022888184,3425,1.85000002384186,9.25
Belgium,2019,BEL,1.56114695300241,3257579252.67858,62.6003448884503,312774187415.801,436485557032.928,123710262510.877,15.1476422856793,-4722571349.54006,506342976636.418,21.346442486905,1.64897454395548,..,6.04761685698188,18.5414902246296,..,1.29645001888275,..,13564.226,..,3102595,379.424702774108,18.3354076572516,0.581271660540823,11263911,..,..,1.43681956996435,75.19,..,4590707,3930410,14.1433561921381,1353.426977272,89.5359564294,..,14.2,123652969629.465,9.69310334631324,163.582898321218,103.465307053078,85.7699966430664,17.2999992370605,34,3.04999995231628,9.25
Bosnia and Herzegovina,2019,BIH,3.54533618648898,13967684.7865264,29.546958921379,10384572299.4554,11154604574.4496,770032274.994268,37.0523254066305,-315126886.034683,11868854968.8693,37.2664861282106,1.30513897946507,65.5361606086841,..,16.1103690730668,..,..,..,22160,..,..,64.4726171875,21.3528015883943,0.0943039667891171,1605143,26.8207341069892,0.912892644638007,0.562782154061303,58.24,..,745887,728322,5.26612135200608,0,..,..,..,763513937.432431,16.1864788481885,87.8011789224006,44.6336486188368,75.0999984741211,24.2399997711182,16556,16.1900005340576,21.1700000762939
Bulgaria,2019,BGR,4.77250206361659,258550000,35.3724788719601,35847610000,41842610000,5995000000,30.4375312760634,-1392120000,46231300000,26.0889074228524,5.22001782878996,60.4778521408942,3.98174648481988,14.6379799672631,..,14.6050300598145,..,50370,..,1276937,64.2571941783346,24.2947191861838,-0.252969936337171,5256027,18.1108942342993,0.0249666666666667,3.10372944796774,94.33,..,2014772,975355,10.8470077923568,1.257,8.0686695272,4030,11,5990640000,10.6120660211136,103.02919720276,26.9283753695495,89.1699981689453,13.1999998092651,566,1.96000003814697,13.7200002670288
Croatia,2019,HRV,4.05697922398092,328648834.529222,22.1055663051502,26104827977.9005,31782451086.1908,5677622191.52528,31.0672777034202,-3814371704.05327,34919970594.209,13.9606503971001,6.52896727856998,..,3.74733519967363,14.7920926776877,..,..,..,15040,..,..,72.6405010363805,29.4466513567497,-0.037465606839713,2327032,30.6380295301813,..,0.771820346498083,156.8,..,1154773,1333661,8.28926929494454,0.4406,33.7426165856,2617,13.7,5635870050.46019,13.2745684888342,72.8397803907058,87.195295109942,87.6500015258789,15.0699996948242,23793,5.90000009536743,11.7799997329712
Cyprus,2019,CYP,3.86453360146963,249306249.18747,27.1183589154688,8632841485.36374,19413873022.9537,10781031537.59,15.1614240714703,123921125.358269,39831757340.5261,23.2667898702532,8.3381903697408,..,5.4370427417442,12.3981454745858,..,..,..,1251.94,..,..,129.715800865801,..,0.772420504098657,800707,..,..,0.250370996758456,40.77,..,326565,323914,19.8742163191089,0.14,18.5518290235,..,12.8,10718094792.4491,15.1596082207287,48.838517230444,..,86.3499984741211,16.2999992370605,..,7.46000003814697,13.6599998474121
Czechia,2019,CZE,2.62455743475904,1511179525.27654,50.560884127603,145622670081.977,171429153060.118,25806395117.1534,22.8179690729943,-5975777816.22998,197432585552.182,23.2023993646073,1.54516437630863,..,3.69170288939538,21.1809555858228,..,1.21121001243591,..,35236.59,..,1298804,138.226810266108,16.4639962741893,0.568457638590162,7888753,61.2965313843689,0.388557809322386,2.84787595918047,57.98,..,3739614,1494175,20.7070737515031,22.73254,..,9396,14.5,25749331260.2916,5.68716232766313,149.770276082716,..,83.1999969482422,20.3999996185303,1166,1.13999998569489,5.65999984741211
Denmark,2019,DNK,1.7496140950622,1528895648.0146,35.1616173397779,102964828477.202,179355937951.138,76391109473.9362,13.1382262388102,10135346257.0541,200439604235.357,45.3569522052942,2.95610975243099,..,7.16492009099638,16.1333795299441,..,0.924610018730164,..,26259.65,..,1333888,145.36055,26.0711265978701,0.494581334948344,5116342,3.82427588355921,..,0.758131572511619,44.81,..,2536508,1003524,12.0830792896652,985.655671715528,47.4982570108,..,14,76262195195.1812,13.9927026294531,60.1672195354091,..,91.6600036621094,10.9899997711182,5,4.28999996185303,7.71999979019165
Estonia,2019,EST,3.71364675074358,63213681.8831711,48.8718802532351,15974427041.9783,21693431765.0244,5719004723.04611,27.018912766132,-1213800006.65276,24119591870.5786,31.2296534817938,3.79984716237409,..,4.61884482128674,15.8856902892386,..,2.85386991500854,..,9884,..,..,31.0375438596491,48.1682632854802,0.616275896242334,916207,..,..,2.27725931243518,65.68,..,431251,324388,16.9368545781497,0,10.8747367547,..,12.9,5684317668.92909,10.2204953189272,109.922208186493,14.0695196826515,89.0100021362305,14.6099996566772,274,2.91000008583069,7.8600001335144
Finland,2019,FIN,1.10927871251762,1000220940.55736,73.0892791058143,70111465465.9092,106663757758.983,36552292293.0736,15.5326732189981,-8568455133.46862,128829156643.426,18.7122890207723,2.36263984121257,..,5.78913972084752,18.8266653365185,..,2.18141007423401,..,22740,..,1292232,18.1673609054717,27.3894545368993,0.185101615266816,4717991,..,..,1.02409392963429,37.76,..,1797000,269000,9.21454104238039,1067.31511,14.7876564838,5923,13.9,36511985612.1483,7.69829343610545,54.815458124263,..,86.5400009155273,17,..,3.70000004768372,8.15999984741211
Georgia,2019,GEO,5.16261881694761,40652755.9,6.29419511883735,8680710774.42,11105361317.92,2424650543.5,27.1028848838315,-1054275973.81,13252485507.59,52.6444768687138,6.62617618723908,112.321676085468,1.76,14.7763137115026,..,..,..,23726,..,1077346,65.0855698239966,49.051743213501,0.520212544414782,2196346,15.5376640525162,8.706875,4.85289821696731,85.08,..,937101,519802,2.5630089271467,0.640604,6.4679952817,..,11.7,2360252330.3,12.7302710506906,76.2259156150771,40.4120355431243,50.2900009155273,52.5499992370605,7519,10.460000038147,26
Germany,2019,DEU,0.827864779161388,16664358265.6927,57.5420716776283,1218553416601.17,1594865390821.35,376313109991.613,24.7392873000626,84964894674.026,1733334129283.34,18.6007176258512,2.88966725043782,..,4.4254847396517,17.8456228929177,..,1.62741994857788,..,166660,..,7977060,237.822954291766,5.5320736721819,0.30826693577482,64294010,..,..,1.4456670146976,129.95,..,35191417,40400000,16.3846505924371,7763.61921423928,85.5307710286,33422,..,374672372691.938,7.80471241934867,70.0401521797333,..,90.3899993896484,11.8900003433228,69,1.8400000333786,5.65999984741211
Gibraltar,2019,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3370.6,..,-0.0266979132717019,33706,..,..,..,..,..,19497,16968,..,..,2.6724316279,..,..,..,..,..,..,..,..,..,..,..
Greece,2019,GRC,1.91089104761153,321456877.082406,10.2753730633318,61880587200.8197,83192116846.2374,21311529645.4176,14.4062752166398,-4372859648.554,91912671135.019,59.7311626297741,3.05194282633785,..,3.1,14.8177798256158,..,1.15123999118805,..,58671.88,..,3154152,83.1775174553918,37.0568808632874,0.311210821229905,8511650,..,..,0.25300752203812,63.37,..,4111278,4982221,12.5148201535842,23.90576,60.0209156049,2279,12.6,21102335631.6847,12.5080368725452,48.8880616951806,212.492479075121,68.0999984741211,35.7099990844727,95,15.8599996566772,12.539999961853
Greenland,2019,GRL,1.90387999914938,..,..,..,..,..,..,..,..,..,14.469735782771,..,..,..,..,..,..,2431.1,..,..,0.136983798270191,..,0.631266058920437,48945,..,..,..,..,..,14404,7133,..,..,1.9854966817,..,..,..,..,60.5143252012979,..,..,..,..,..,..
Hungary,2019,HUN,4.60139046418905,1701673072.66388,49.0847122774843,107717465426.46,129899583589.713,22182118163.2534,12.358360229455,-366364792.778019,152414075416.445,24.6408829951735,8.20733024893529,..,4.32972465524269,16.3649252168553,..,5.2681097984314,..,52780,..,1763913,107.069263642341,25.1971877180221,0.364540979606319,7000436,10.4743859212457,0.104764135675,3.3385863538201,60.94,..,3189689,3048754,17.3630456015129,0,..,7587.7,13.4,21999558442.9743,5.73825706437629,149.447345110866,83.5247664610237,89.1699981689453,12.8999996185303,4007,1.58000004291534,11
Iceland,2019,ISL,0.206935274875605,101900897.833471,22.0932086076013,6335974471.58221,9891861652.06959,3555887180.48738,42.4252591840306,702942464.560541,10049011206.2085,19.1338807384546,-8.51885129832408,..,7.46709726471952,15.8203711985281,..,..,..,18720,..,..,3.5759496181692,..,2.24361872841293,338406,9.83248924157101,..,3.01397179156056,78.01,..,139241,115992,38.0792037295239,138.653502,6.1448311621,..,..,3536270441.72632,11.3497909816576,47.4298942257741,89.4747164495953,88.0699996948242,15.4300003051758,5,2.26999998092651,4.71000003814697
Ireland,2019,IRL,3.49190099133891,94262327694.67,80.560905283492,121294424809.767,452978565278.653,331684140468.886,2.45897594886029,-97444443421.6992,665048489233.713,1.10614635541226,41.6539117148247,..,4.18666509774895,31.3585616941936,..,..,..,45240,..,1214666,71.6263608651473,38.8243627058337,1.73892417508637,3128618,..,..,0.939044481054341,73.41,..,1462549,1767393,25.9724056387372,174.5404,13.8876428623,..,..,331623705495.049,10.039527165477,67.8311285582903,69.7309078742398,85.5999984741211,20.0799999237061,..,3.21000003814697,10.0900001525879
Isle of Man,2019,IMN,-0.356701748502758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,403,..,..,148.401754385965,..,0.891696968934962,44608,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,2019,ITA,1.6657365514354,4952836477.94908,40.3025373749822,445960688118.799,568796108381.568,122835420262.769,24.6727924452351,1681603982.41339,638419759163.764,21.2411602115585,-0.70000220188858,..,3.94255770140225,17.4494914692118,..,3.35266995429993,..,131209.62,..,11351117,201.980545589195,10.0213555216605,-0.730852392108029,42249963,..,..,0.611246943765291,91.03,..,17470489,19519434,7.75677047160043,1344.955151,69.3683980829,16778.6,..,121307972389.528,10.175924057492,50.352069751906,..,77.2600021362305,26.8500003814697,76,6.57000017166138,18.0499992370605
Kazakhstan,2019,KAZ,3.16101154004124,141740590,14.7541385470144,40034183981.1412,51452985114.6829,11418801133.5418,23.95496684806,-5904427073.6018,76693911173.0706,21.9111816105649,14.9000000000213,99.9895820585462,2.84684259001211,12.136270834239,98.77294,..,..,2139743,..,2980430,6.85767789013594,17.4866210816401,1.48443981983212,10652767,30.4911846862843,..,5.24547679608388,85.94,..,2512600,3072500,29.7211462459341,49.84901,..,..,..,11287770943.5418,9.89973234670961,52.3297574870122,18.4830469477519,76.5400009155273,24.4400005340576,2757,..,..
Kosovo,2019,XKX,5.23743315853207,10273003.8567797,15.0824938751244,3616572170.87569,4453675793.18055,837103622.304862,43.6919665791215,-211142870.169686,4584239397.07723,19.6384598334949,4.50348393626294,30.0528763162188,..,10.8870236074324,..,..,..,..,..,..,..,..,..,..,10.6600888153446,..,2.67599202639892,33.86,..,..,..,..,..,..,..,..,811705993.884536,..,..,..,..,..,..,31.8299999237061,32.3400001525879
Kyrgyz Republic,2019,KGZ,2.43933520707868,5000636,14.9286323287507,4649359373.56276,5670186967.56276,1020827594,38.3083573855665,-336659800,6482371828.72252,44.4856606217484,6.1235747379428,104.407217331974,5.38784088004906,14.5468957473531,..,..,..,103684,..,..,33.6611053180396,43.0566867085339,2.74593080864618,2362388,19.0113030823187,1.54381916794072,1.13362257718798,39.29,..,269091,298855,6.7384784764513,0.495853,..,..,13.2,1005793896,13.3224511471005,78.6267557062827,54.2272873305188,67.3499984741211,36.75,2963,..,18.1100006103516
Latvia,2019,LVA,3.19932008209607,50330404.6266235,41.8591876334068,17239786576.4608,20766920405.7089,3525998057.81922,21.2238560267826,-999508341.774894,22920387250,30.1847331538286,3.01070129128915,..,3.87877008849576,21.7375807718207,..,1.53329002857208,..,19600,..,..,30.755491989008,48.5444775314633,-0.577885980172143,1305648,..,..,2.81140920075622,58.25,..,508924,227616,17.2174436291648,5.1637624,10.6889188072,1859.6,12.2,3508083977.40796,16.2875656828057,101.035350528619,..,88.4199981689453,13.3100004196167,144,3.26999998092651,7.8600001335144
Liechtenstein,2019,LIE,..,..,..,..,..,..,..,..,..,..,..,..,3.06221621456356,..,..,..,..,52.7,..,..,237.625,..,0.495368410470541,5464,..,..,..,..,..,17173,13727,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,2019,LTU,4.85094975391134,72719073.9929646,28.089366214305,31683008258.8089,39406174546.2679,7723166287.45906,17.976489652925,-1272922205.61768,42567900190.6859,49.4218950576016,6.05644919215528,..,3.73907791393875,12.9620257951659,..,..,..,29750,..,..,44.6205206004471,28.3530471602279,-0.00495778237441003,1895962,..,..,2.33450937988024,38.5,..,790419,368213,12.0295687527342,0,14.4792381443,1911,12,7635372877.25019,12.210967377324,125.984098759399,42.7044320830162,88.3399963378906,14.8400001525879,61,2.60999989509583,8.64999961853027
Luxembourg,2019,LUX,1.27627264670255,5175144784.29405,33.3555038101677,26124593414.7765,118186788988.403,92062195573.6263,3.94257178730061,79183012225.3297,461548909023.49,6.90187199957951,6.85688500461654,..,4.43860825581362,17.9430724335014,..,..,..,1315.92,..,..,240.827591028798,..,2.22856573933619,565584,..,..,1.74332075653843,113.85,..,230100,267400,6.57337441415368,7188.04334,..,..,11.9,91997052426.2505,12.1342968475334,58.002115531684,..,91.2600021362305,9.61999988555908,5,3.52999997138977,5.59999990463257
Moldova,2019,MDA,5.36569812873222,31810000,47.8570642071105,5429660000,6622384072.75081,1192724072.75081,32.3427696994756,-467930000,7030110000,34.8940722760907,6.19167500558437,59.7403905941024,4.58580046753691,12.602332499211,..,..,..,22616,..,..,92.7822051394532,44.2934842271944,-1.38224240358653,1138637,38.7193973911101,4.60416666666667,4.83778351428723,50.76,..,670530,1071514,2.96130477519972,1.22908832,0.7275360832,..,14.1,1161844072.75081,13.331673798552,72.0219824756604,24.9523644838614,68.9700012207031,35.8800010681152,2427,2.72000002861023,..
Monaco,2019,MCO,6.12377017891215,..,..,..,..,..,..,..,..,..,..,..,01.03,..,..,..,..,..,..,..,19223.9763196843,..,0.734075853671846,38967,..,..,..,..,..,20476,44119,..,0,..,..,..,..,..,..,..,..,..,5,..,..
Montenegro,2019,MNE,4.09623694324546,5874126.78871953,14.1927782505283,2831736089.10141,3600189784.90511,768453695.803698,7.56146641713521,-341500926.127425,3880935637.2363,43.0312011673725,2.71939167987456,148.785734085491,..,9.67310293107057,..,..,..,2570,..,..,46.2474349442379,..,0.471071314508919,417692,22.3098357949425,0.46045,0.361563704540798,81.12,..,178781,188175,6.88996548554078,0.15295,5.4343356051,..,..,754230262.094347,21.9327992409676,60.8783389149583,..,79.4100036621094,26.25,659,9.8100004196167,17.3400001525879
Netherlands,2019,NLD,1.28988912106223,40691465886.9589,66.9026870857223,481576055034.93,661979796082.739,180403741047.809,11.3418531062635,42864698786.6344,962894494956.765,16.4653847490223,3.2331763222335,..,4.57702434502848,16.3142652937637,..,..,..,18168,..,2149006,515.143272943273,7.1558423009962,1.0760840670841,15935776,..,..,2.63369910249593,41.06,..,7458570,5560000,23.0278495969123,5656.442,91.9299234884,..,13.7,180183154210.58,12.1967779621356,147.690875425772,..,83.379997253418,19.6100006103516,55,2.25999999046326,4.26000022888184
North Macedonia,2019,MKD,3.88655214622943,160554940,52.8613101147453,8163755301.20298,9605436787.00257,1441681485.79959,19.5875811530853,-403968143.516289,10359349109.232,27.9787614669467,10.0826674437509,74.7317784415881,3.26865212268744,15.0588183530666,..,..,..,12650,..,..,82.3431403647898,48.7880562738976,0.444732600494142,1208802,29.1178583619651,1.87312600792251,0.766439573459688,61.54,..,454300,400454,4.21742764399188,..,..,683,..,1419580905.79959,9.64149511717801,132.15574108214,..,78.9199981689453,23.4899997711182,1784,15.039999961853,18.1399993896484
Norway,2019,NOR,0.0679926261787642,614054872.650405,35.2601520135369,87586141833.0385,140210830637.603,52624688804.5648,30.6196660821475,-8642495074.33426,171348446916.207,23.0478170933102,5.10321670071458,..,6.63524024469489,17.8836707486811,..,..,..,9842.54,..,1026758,14.6479975020132,23.2391882881288,1.12148861779611,4418218,0.897638064595265,0.928333333333333,2.16773003305405,31.58,..,2260605,444600,22.4911658876104,985.655671715528,10.8401757189,..,14.1,52513940006.5607,9.23748481439821,46.4556147859791,..,93.5400009155273,8.52000045776367,5,2.02999997138977,4.75
